round,old_loss,beta,direction_gain,interaction,step,expected_loss,status
0,4572640879.0,4.3966695496019695e-05,866579613.0005512,131284016.6246721,1.0000488944698538,3837315750.112,ok
1,3841206337.0,6.14512912878178e-05,611483270.0003839,114675801.64980946,1.0000165019140332,3344392562.77674,ok
2,3346201539.0,9.377688857235821e-05,391868396.50024223,98182326.09235881,1.0000163677240501,3052512268.6670823,ok
3,3051266825.0,0.00016840633818726366,211390661.00012606,52115129.8967374,1.0000551534404356,2891985383.7903357,ok
4,2892030535.0,0.00020512699984965525,165240504.5000659,38290810.73512419,1.0000000000008051,2765080841.234987,ok
5,2765130010.0,0.00017427906137386435,199099712.0,26468649.6380901,1.0000020537768681,2592498647.4532194,ok
6,2592125835.0,0.00018358748551716052,179454978.5,21705097.033059724,1.0000000001192462,2434375953.5168366,ok
7,2434395368.0,0.00016980474554370006,196945454.50000003,12822363.839053545,1.0000000022080475,2250272276.9608135,ok
8,2251407080.0,0.0001720332664542683,187569152.50000173,8461064.18612345,1.0000000005495955,2072298991.592335,ok
9,2071757994.0,0.00016992111420128007,187705493.00000006,6706640.208635774,1.0000000000078098,1890759141.2072744,ok
10,1890700756.0,0.0001683413584814673,186483843.5,6362189.397377481,1.000000000315189,1710579101.8426106,ok
11,1710314366.0,0.0001692037395628353,182781416.50000003,6895540.876734872,1.0000000001436369,1534428490.3524616,ok
12,1534708406.0,0.00017264673983034855,176543768.0000037,7170249.804999776,1.0000000009665901,1365334887.6482122,ok
13,1363792737.0,0.00017909972578666934,168091521.5,7171862.998215315,1.0000000021478814,1202873078.1679833,ok
14,1203156042.0,0.0001895264944111104,157800683.00000003,7204574.964804105,1.0000000104420461,1052559932.4675031,ok
15,1053108786.0,0.00020099858880352447,148645235.5,7322933.888933808,1.000000000286579,911786484.3505324,ok
16,911992177.0,0.00021448153990530797,136897556.0,7302739.622120013,1.0000000018641597,782397360.394148,ok
17,781516865.0,0.0002363783023333171,122572253.00004931,7151562.185909091,1.000000000422103,666096174.1401591,ok
18,666376656.0,0.0002620303689781019,111091493.0,7059055.275679272,1.0000000014088526,562344218.1390581,ok
19,562721416.0,0.00029023983298801686,97410498.50004092,7016578.271324012,1.0000000005216276,472327495.7277912,ok
20,472125534.0,0.00033132928270924935,86291188.00000027,7128955.998062556,1.00000000161182,392963301.8819576,ok
21,393384315.0,0.0003764794500334562,73326759.00000094,7198770.4099364355,1.0000000035584697,327256326.2002377,ok
22,327165615.0,0.0004226772002331348,66418137.00000184,12604188.675274335,1.0000000123681194,273351666.1655853,ok
23,272437736.0,0.00032533170864918495,85786144.5,382179043.97454405,0.11223292570917885,267623721.0087273,ok
24,267190567.0,0.0003518579507602848,21302074.500000674,2028793.0067989198,1.000008449519634,247917139.79929903,ok
25,248254624.0,0.0004177288433682452,18191935.0,1073674.1600897254,1.000001187568589,231136344.10604405,ok
26,230798538.0,0.00045803543674931567,16742971.000009451,725120.6225551947,1.0000004084489267,214780681.3762468,ok
27,214721164.0,0.0005069902745027909,15151718.500000002,544476.0867258791,1.000016982056087,200113682.7721964,ok
28,200153786.0,0.0005408289543695413,13772156.500000075,401685.47906589834,1.0000106094622423,186783177.3872705,ok
29,187004665.0,0.00057885530669339,12595005.000000082,397308.17325905105,1.0000040186039163,174806920.75217733,ok
30,174970388.0,0.0006244728706818174,11802509.50000017,408920.64533517463,1.0000125294026518,163576661.5140682,ok
31,163652861.0,0.0006658610383833194,11116418.000000058,332318.66758379014,1.000005456038774,152868704.64227307,ok
32,152781714.0,0.0007192449210723376,9854663.500000311,336389.5268697955,1.0000215461498076,143263242.19276783,ok
33,143426065.0,0.0007707979385767896,8765438.500000035,278692.0606754297,1.0000061427590643,134939268.14058548,ok
34,134951459.0,0.0008298908750570687,7587886.0000000205,250400.05322066034,1.0000026916593971,127613953.97720112,ok
35,127583859.0,0.0008925661249591634,6965402.000000024,221487.55837375508,1.0000007422724717,120839939.71695593,ok
36,120859584.0,0.0008901978240873019,6884634.5,281698.7907450669,1.0000056656619014,114256612.47676292,ok
37,114170370.0,0.0009002411418737076,7686342.500004036,470026.8069694384,1.0000059439423945,106954014.20742948,ok
38,106890543.0,0.0009990125017412532,5903440.000003086,196097.53017115532,1.0000094881397352,101183148.2387236,ok
39,101117652.0,0.001076079440990539,6545616.000000061,502494.83121540415,1.0000008291451454,95074526.23723225,ok
40,95078200.0,0.0011204612150283733,5684299.5,271490.0502921221,1.000005088580807,89665364.38827993,ok
41,89488697.0,0.0011880652182444922,5790762.500000009,310620.33174696675,1.0000038943977172,84008534.69957763,ok
42,84002879.0,0.0012848140317243,4440039.50000005,317570.25675475673,1.0000003402476974,79880408.46214662,ok
43,79780680.0,0.0013052801263845636,4140270.000002284,293149.64143222466,1.000002296862903,75933551.47844799,ok
44,75875875.0,0.0013487391804777884,3884070.0000000005,342154.56583617424,1.0000008632968602,72333956.80349292,ok
45,72330487.0,0.001400749289287601,3346755.0000000005,346951.3213583037,1.0000035091385413,69330674.01213612,ok
46,69323639.0,0.001404626270439158,4678344.0,387920.58752952697,1.0000009825833147,65033211.75299574,ok
47,65033639.0,0.0014811045722056809,3449141.5000000023,267663.2798077789,1.0000003983106813,61852159.61920421,ok
48,61937544.0,0.0014787331384575777,4272665.5,822375.1654740735,1.0000023576184938,58487247.46985724,ok
49,58507050.0,0.0014440179155183494,3087139.5,511976.34654773754,1.0001190526691734,55931641.225907885,ok
50,55878379.0,0.001678613118862314,3852068.000000001,427633.23348334985,1.0000029896934914,52453935.273969136,ok
51,52457954.0,0.001725214915639466,2793874.0,308138.18762009894,1.0000061435200527,49972204.809517056,ok
52,49947919.0,0.0018189110696397504,2878134.500000001,571992.9717829286,1.000001191363408,47641775.4057826,ok
53,47631669.0,0.0016250035654017418,2523962.5,866417.2421503117,1.000006833292691,45974118.33618148,ok
54,46043628.0,0.0014343430654118437,4218030.5,10922345.941817265,0.19309178277584393,45636394.48547606,ok
55,45674261.0,0.0020282180750989505,2297238.5,459366.29011726583,1.000000120972875,43836388.62335545,ok
56,43872638.0,0.0017903851338819815,2876457.5,2838002.3499130416,0.5067750384505736,43143779.56991803,ok
57,43061424.0,0.0017624537498874108,2140701.0000000107,1119481.8667355906,0.9561124050371157,42038048.60921232,ok
58,42045203.0,0.0011830829822616687,5370135.0,63131947.22980228,0.042531042013107395,41931004.281349465,ok
59,41906718.0,0.0022517529169481416,3000135.000000027,10761045.75896826,0.13939792968075213,41697611.696118616,ok
60,41677055.0,0.0021203735802108217,1863966.0000000002,332707.915850015,1.0000298909539558,40145761.090339385,ok
61,40182195.0,0.001998496408949888,2380700.0,1953216.7558583962,0.609430569561578,39456759.32152238,ok
62,39486203.0,0.0016197427842450259,2416308.0,1806020.451796406,0.6689592018729786,38677997.26442035,ok
